document,query_name,n_candidates,correct_rank,is_top1,similarities,ranking,names
gsa_LAK07326-Lease_Z-01,SAMUEL BRAGA,3,1,True,"[0.14925479888916016, 0.0288053248077631, 0.5691530704498291]","[2, 0, 1]","['JAMES A COFFELT', 'RODNEY H JUDY', 'SAMUEL BRAGA']"
gsa_LAK07326-SLA-1-_Z-01,JAMES A COFFELT,2,1,True,"[0.6607812643051147, -0.09653773158788681]","[0, 1]","['JAMES A COFFELT', 'ROSEMUS']"
gsa_LAK07326-SLA-1-_Z-01,ROSEMUS,2,1,True,"[-0.0974961593747139, 0.5621169209480286]","[1, 0]","['JAMES A COFFELT', 'ROSEMUS']"
gsa_LAK07329-Lease_Z-01,LEWIS HEINLEIN,3,1,True,"[0.5492712259292603, -0.1899109035730362, -0.023493623360991478]","[0, 2, 1]","['LEWIS HEINLEIN', 'STUART BOND', 'YVETTE M LUND']"
gsa_LAK07329-Lease_Z-01,STUART BOND,3,1,True,"[0.0003127269446849823, 0.48829588294029236, 0.24318726360797882]","[1, 2, 0]","['LEWIS HEINLEIN', 'STUART BOND', 'YVETTE M LUND']"
gsa_LAK07329-Lease_Z-01,YVETTE M LUND,3,1,True,"[0.011811811476945877, 0.12522968649864197, 0.5829420685768127]","[2, 1, 0]","['LEWIS HEINLEIN', 'STUART BOND', 'YVETTE M LUND']"
gsa_LAK07345-Lease_Z-01,LAURI BOND,3,1,True,"[0.5496746301651001, 0.15627235174179077, 0.28056827187538147]","[0, 2, 1]","['LAURI BOND', 'STUART BOND', 'YVETTE M LYND']"
gsa_LAK07345-Lease_Z-01,STUART BOND,3,1,True,"[0.2944590151309967, 0.4059127867221832, 0.20231762528419495]","[1, 0, 2]","['LAURI BOND', 'STUART BOND', 'YVETTE M LYND']"
gsa_LAK07345-Lease_Z-01,YVETTE M LYND,3,1,True,"[0.14903046190738678, 0.15914255380630493, 0.5937789082527161]","[2, 1, 0]","['LAURI BOND', 'STUART BOND', 'YVETTE M LYND']"
gsa_LAK07404-Lease_Z-01,JAMES A COFFELT,3,1,True,"[0.7013921141624451, 0.10264644026756287, -0.10620840638875961]","[0, 1, 2]","['JAMES A COFFELT', 'LITY SOPPEGAUL', 'NICHOLAS OPPEGARD']"
gsa_LAK07404-Lease_Z-01,LITY SOPPEGAUL,3,1,True,"[-0.1396811306476593, 0.3838661313056946, 0.14882934093475342]","[1, 2, 0]","['JAMES A COFFELT', 'LITY SOPPEGAUL', 'NICHOLAS OPPEGARD']"
gsa_LAK07404-Lease_Z-01,NICHOLAS OPPEGARD,3,1,True,"[0.05817529559135437, 0.3678177297115326, 0.6104033589363098]","[2, 1, 0]","['JAMES A COFFELT', 'LITY SOPPEGAUL', 'NICHOLAS OPPEGARD']"
gsa_LAK07404-SLA-1-_Z-01,BEATRICE PELERES,3,1,True,"[0.6115926504135132, 0.02332323230803013, 0.028629478067159653]","[0, 2, 1]","['BEATRICE PELERES', 'JAMES A COFFELT', 'NICHOLAS OPPEGARD']"
gsa_LAK07404-SLA-1-_Z-01,JAMES A COFFELT,3,1,True,"[-0.002169310813769698, 0.6128366589546204, 0.09903614968061447]","[1, 2, 0]","['BEATRICE PELERES', 'JAMES A COFFELT', 'NICHOLAS OPPEGARD']"
gsa_LAK07404-SLA-1-_Z-01,NICHOLAS OPPEGARD,3,1,True,"[-0.054256975650787354, 0.01905735954642296, 0.5915117859840393]","[2, 1, 0]","['BEATRICE PELERES', 'JAMES A COFFELT', 'NICHOLAS OPPEGARD']"
gsa_LAL45056-Lease-_Z-02,CHEUFUILLES,2,1,True,"[0.6259441375732422, 0.02403073012828827]","[0, 1]","['CHEUFUILLES', 'TW C SPENCER']"
gsa_LAL45056-Lease-_Z-02,TW C SPENCER,2,1,True,"[-0.05068555846810341, 0.5300431251525879]","[1, 0]","['CHEUFUILLES', 'TW C SPENCER']"
gsa_LAL45056-SLA-1-_Z-02,BARRY GREENFIELD,2,1,True,"[0.5874469876289368, 0.12594449520111084]","[0, 1]","['BARRY GREENFIELD', 'CLEUGEFILLES']"
gsa_LAL45056-SLA-1-_Z-02,CLEUGEFILLES,2,1,True,"[0.10238875448703766, 0.49304112792015076]","[1, 0]","['BARRY GREENFIELD', 'CLEUGEFILLES']"
gsa_LAL45056-SLA-10-_Z-01,CHERYLYVILLE,2,1,True,"[0.6640145182609558, -0.09120061248540878]","[0, 1]","['CHERYLYVILLE', 'R DUNWOOD']"
gsa_LAL45056-SLA-10-_Z-01,R DUNWOOD,2,1,True,"[-0.1475803107023239, 0.6325437426567078]","[1, 0]","['CHERYLYVILLE', 'R DUNWOOD']"
gsa_LAL45056-SLA-11-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6374194622039795, -0.070597343146801]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-11-_Z-01,R DUNE WOOD,2,1,True,"[-0.1764005422592163, 0.6695187091827393]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-12-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6749235391616821, -0.003076622262597084]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-12-_Z-01,R DUNE WOOD,2,1,True,"[-0.16596370935440063, 0.6245289444923401]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-13-1_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.569537878036499, -0.03698483482003212]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-13-1_Z-01,R DUNE WOOD,2,1,True,"[-0.20971518754959106, 0.5954483151435852]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-13-A_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6666355729103088, -0.07228171080350876]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-13-A_Z-01,R DUNE WOOD,2,1,True,"[-0.09937648475170135, 0.6504887938499451]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-14-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6304439902305603, -0.037896715104579926]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-14-_Z-01,R DUNE WOOD,2,1,True,"[-0.21890226006507874, 0.683729887008667]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-15-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6935096979141235, -0.07249480485916138]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-15-_Z-01,R DUNE WOOD,2,1,True,"[-0.12004483491182327, 0.6485499143600464]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-16-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.680549144744873, 0.0337040051817894]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-16-_Z-01,R DUNE WOOD,2,1,True,"[-0.1426461637020111, 0.6085051894187927]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-17-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6352279782295227, -0.013638559728860855]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-17-_Z-01,R DUNE WOOD,2,1,True,"[-0.16141360998153687, 0.6002945303916931]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-18-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6484689116477966, -0.05365707725286484]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-18-_Z-01,R DUNE WOOD,2,1,True,"[-0.13474471867084503, 0.6143227815628052]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-19-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6872722506523132, -0.035798728466033936]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-19-_Z-01,R DUNE WOOD,2,1,True,"[-0.11907468736171722, 0.620498776435852]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-2-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6301466226577759, -0.08253162354230881]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-2-_Z-01,R DUNE WOOD,2,1,True,"[-0.12304145842790604, 0.6817284822463989]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-20-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6661120057106018, -0.04758838936686516]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-20-_Z-01,R DUNE WOOD,2,1,True,"[-0.06709571182727814, 0.6179215908050537]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-21-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6836516261100769, -0.005465587135404348]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-21-_Z-01,R DUNE WOOD,2,1,True,"[-0.17717121541500092, 0.642481803894043]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-22-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.673650324344635, -0.005999112501740456]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-22-_Z-01,R DUNE WOOD,2,1,True,"[-0.13719730079174042, 0.6006790995597839]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-25-_Z-01,R DUNE WOOD,2,1,True,"[0.579623818397522, 0.01714361645281315]","[0, 1]","['R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-25-_Z-01,ROBERT SCOTT,2,1,True,"[0.31314605474472046, 0.6665111184120178]","[1, 0]","['R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-28-_Z-01,R DUNE WOOD,2,1,True,"[0.6213239431381226, 0.011394006200134754]","[0, 1]","['R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-28-_Z-01,ROBERT SCOTT,2,1,True,"[0.2980005443096161, 0.5216376781463623]","[1, 0]","['R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-29-_Z-01,KEITH HANDSLEY,3,1,True,"[0.6179051399230957, -0.04884498193860054, 0.18800172209739685]","[0, 2, 1]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-29-_Z-01,R DUNE WOOD,3,1,True,"[0.015019780024886131, 0.6316301226615906, 0.04611934721469879]","[1, 2, 0]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-29-_Z-01,ROBERT SCOTT,3,1,True,"[0.14156581461429596, 0.2941553592681885, 0.6451614499092102]","[2, 1, 0]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-3-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6166039109230042, -0.04761320352554321]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-3-_Z-01,R DUNE WOOD,2,1,True,"[-0.11822555959224701, 0.6284027695655823]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-30-_Z-02,KEITH HANDSLEY,3,1,True,"[0.5758143663406372, -0.002544972114264965, 0.13756386935710907]","[0, 2, 1]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-30-_Z-02,R DUNE WOOD,3,1,True,"[0.12106484174728394, 0.6034918427467346, 0.06655006110668182]","[1, 0, 2]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-30-_Z-02,ROBERT SCOTT,3,1,True,"[0.1433335393667221, 0.2816944420337677, 0.5824498534202576]","[2, 1, 0]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-31-_Z-01,KEITH HANDSLEY,3,1,True,"[0.5143132209777832, 0.046245645731687546, 0.2530847191810608]","[0, 2, 1]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-31-_Z-01,R DUNE WOOD,3,1,True,"[0.056670233607292175, 0.6030543446540833, -0.027094149962067604]","[1, 0, 2]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-31-_Z-01,ROBERT SCOTT,3,1,True,"[0.2080729752779007, 0.24928833544254303, 0.625541090965271]","[2, 1, 0]","['KEITH HANDSLEY', 'R DUNE WOOD', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-32-_Z-01,ANNE FRANCIE SOURCKEG,3,1,True,"[0.5351583361625671, -0.0400332473218441, -0.13690286874771118]","[0, 1, 2]","['ANNE FRANCIE SOURCKEG', 'KATRINA S KNUTSON', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-32-_Z-01,KATRINA S KNUTSON,3,1,True,"[0.1549377292394638, 0.6336337924003601, -0.11704978346824646]","[1, 0, 2]","['ANNE FRANCIE SOURCKEG', 'KATRINA S KNUTSON', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-32-_Z-01,ROBERT SCOTT,3,1,True,"[-0.16961470246315002, -0.11982093006372452, 0.6493557095527649]","[2, 1, 0]","['ANNE FRANCIE SOURCKEG', 'KATRINA S KNUTSON', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-33-_Z-01,KEITH HANDSLEY,2,1,True,"[0.47474205493927, 0.20172786712646484]","[0, 1]","['KEITH HANDSLEY', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-33-_Z-01,ROBERT SCOTT,2,1,True,"[0.02212456613779068, 0.653530478477478]","[1, 0]","['KEITH HANDSLEY', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-34-_Z-01,LINDA SEAVER,2,1,True,"[0.5048407316207886, -0.03687911480665207]","[0, 1]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-34-_Z-01,ROBERT SCOTT,2,1,True,"[-0.1448696404695511, 0.7191805243492126]","[1, 0]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-35-_Z-01,LINDA SEAVER,2,1,True,"[0.6725015044212341, 0.0108410082757473]","[0, 1]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-35-_Z-01,ROBERT SCOTT,2,1,True,"[-0.11779597401618958, 0.6579395532608032]","[1, 0]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-36-_Z-01,EMIL M SEARZ,2,1,True,"[0.5455350279808044, -0.015134906396269798]","[0, 1]","['EMIL M SEARZ', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-36-_Z-01,ROBERT SCOTT,2,1,True,"[-0.08458593487739563, 0.6864640116691589]","[1, 0]","['EMIL M SEARZ', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-39-_Z-01,LINDA SEAVER,2,1,True,"[0.6387927532196045, 0.0017079949611797929]","[0, 1]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-39-_Z-01,ROBERT SCOTT,2,1,True,"[-0.07147853076457977, 0.6156191825866699]","[1, 0]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-4-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6395546793937683, 0.004491026513278484]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-4-_Z-01,R DUNE WOOD,2,1,True,"[-0.16087381541728973, 0.6287360191345215]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-40-_Z-01,LINDA SEAVER,2,1,True,"[0.632026195526123, 0.0038500921800732613]","[0, 1]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-40-_Z-01,ROBERT SCOTT,2,1,True,"[0.08270992338657379, 0.600223958492279]","[1, 0]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-42-_Z-01,LINDA SUSAN,2,1,True,"[0.6186125874519348, -0.034989334642887115]","[0, 1]","['LINDA SUSAN', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-42-_Z-01,ROBERT SCOTT,2,1,True,"[-0.047415126115083694, 0.690196692943573]","[1, 0]","['LINDA SUSAN', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-43-_Z-01,LINDA SEAVER,2,1,True,"[0.649389386177063, 0.05168337747454643]","[0, 1]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-43-_Z-01,ROBERT SCOTT,2,1,True,"[-0.015594923868775368, 0.6724662184715271]","[1, 0]","['LINDA SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-44-_Z-01,KMIL FERRA,2,1,True,"[0.45739078521728516, -0.05064046010375023]","[0, 1]","['KMIL FERRA', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-44-_Z-01,ROBERT SCOTT,2,1,True,"[-0.07470926642417908, 0.6829134821891785]","[1, 0]","['KMIL FERRA', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-45-_Z-01,ROBERT SCOTT,2,1,True,"[0.6644090414047241, 0.11408168077468872]","[0, 1]","['ROBERT SCOTT', 'V PAUL']"
gsa_LAL45056-SLA-45-_Z-01,V PAUL,2,1,True,"[0.17356158792972565, 0.6766908764839172]","[1, 0]","['ROBERT SCOTT', 'V PAUL']"
gsa_LAL45056-SLA-46-_Z-01,LINDA M SEAVER,2,1,True,"[0.5995907783508301, 0.03585765138268471]","[0, 1]","['LINDA M SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-46-_Z-01,ROBERT SCOTT,2,1,True,"[-0.11310409754514694, 0.6089022159576416]","[1, 0]","['LINDA M SEAVER', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-47-_Z-01,LUCAS D PAUL,2,1,True,"[0.46673089265823364, 0.13964657485485077]","[0, 1]","['LUCAS D PAUL', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-47-_Z-01,ROBERT SCOTT,2,1,True,"[0.02322344109416008, 0.6079124808311462]","[1, 0]","['LUCAS D PAUL', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-48-_Z-01,BLANDY SMITH,2,1,True,"[0.6004291772842407, -0.1086973026394844]","[0, 1]","['BLANDY SMITH', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-48-_Z-01,ROBERT SCOTT,2,1,True,"[0.059326171875, 0.6575462222099304]","[1, 0]","['BLANDY SMITH', 'ROBERT SCOTT']"
gsa_LAL45056-SLA-5-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6534738540649414, 0.02998056448996067]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-5-_Z-01,R DUNE WOOD,2,1,True,"[-0.16187413036823273, 0.5485302805900574]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-6-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.663752555847168, -0.07944975793361664]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-6-_Z-01,R DUNE WOOD,2,1,True,"[-0.1283251792192459, 0.6677045226097107]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-7-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6837144494056702, -0.04261148348450661]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-7-_Z-01,R DUNE WOOD,2,1,True,"[-0.1543572098016739, 0.6733696460723877]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-8-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6611366271972656, -0.04131642356514931]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-8-_Z-01,R DUNE WOOD,2,1,True,"[-0.188254252076149, 0.6900202035903931]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-9-_Z-01,CHERYL S WILLOUGHBY,2,1,True,"[0.6814364790916443, -0.05687279626727104]","[0, 1]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL45056-SLA-9-_Z-01,R DUNE WOOD,2,1,True,"[-0.1421174705028534, 0.604674220085144]","[1, 0]","['CHERYL S WILLOUGHBY', 'R DUNE WOOD']"
gsa_LAL50004-Lease-_Z-02,ROBERT SCOTT,3,1,True,"[0.6664454936981201, -0.02224574238061905, -0.012632755562663078]","[0, 2, 1]","['ROBERT SCOTT', 'SUSAN OWENS', 'W DANDLLY']"
gsa_LAL50004-Lease-_Z-02,SUSAN OWENS,3,1,True,"[0.02019631490111351, 0.5197319388389587, -0.19034123420715332]","[1, 0, 2]","['ROBERT SCOTT', 'SUSAN OWENS', 'W DANDLLY']"
gsa_LAL50004-Lease-_Z-02,W DANDLLY,3,1,True,"[0.022060997784137726, -0.08793565630912781, 0.6035438179969788]","[2, 0, 1]","['ROBERT SCOTT', 'SUSAN OWENS', 'W DANDLLY']"
gsa_LAL50004-SLA-1-_Z-01,ROBERT SCOTT,2,1,True,"[0.6901334524154663, -0.06186491623520851]","[0, 1]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-1-_Z-01,SUE OWENS,2,1,True,"[-0.010043498128652573, 0.698262095451355]","[1, 0]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-2-_Z-01,ROBERT SCOTT,2,1,True,"[0.6821338534355164, -0.09751848876476288]","[0, 1]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-2-_Z-01,SUE OWENS,2,1,True,"[-0.07500019669532776, 0.6500187516212463]","[1, 0]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-3-_Z-01,ROBERT SCOTT,2,1,True,"[0.5650679469108582, -0.08027111738920212]","[0, 1]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-3-_Z-01,SUE OWENS,2,1,True,"[-0.06618508696556091, 0.6982919573783875]","[1, 0]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-4-_Z-01,ROBERT SCOTT,2,1,True,"[0.7075182795524597, -0.1021023690700531]","[0, 1]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-4-_Z-01,SUE OWENS,2,1,True,"[-0.08169393986463547, 0.6177334785461426]","[1, 0]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-5-_Z-01,ROBERT SCOTT,2,1,True,"[0.6869374513626099, -0.14917510747909546]","[0, 1]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-5-_Z-01,SUE OWENS,2,1,True,"[0.07126931101083755, 0.671270489692688]","[1, 0]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-6-_Z-01,ROBERT SCOTT,2,1,True,"[0.6526638269424438, -0.11408723890781403]","[0, 1]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50004-SLA-6-_Z-01,SUE OWENS,2,1,True,"[-0.02382074110209942, 0.5962264537811279]","[1, 0]","['ROBERT SCOTT', 'SUE OWENS']"
gsa_LAL50005-Lease_Z-02,BILL DAVIS,3,1,True,"[0.5882940292358398, -0.07334008812904358, 0.12349638342857361]","[0, 2, 1]","['BILL DAVIS', 'PAMELA W MURPHY', 'RITA O BRENNAN']"
gsa_LAL50005-Lease_Z-02,PAMELA W MURPHY,3,1,True,"[-0.13354262709617615, 0.5434343814849854, -0.1286545991897583]","[1, 2, 0]","['BILL DAVIS', 'PAMELA W MURPHY', 'RITA O BRENNAN']"
gsa_LAL50005-Lease_Z-02,RITA O BRENNAN,3,1,True,"[0.178573340177536, -0.1065923422574997, 0.5467624664306641]","[2, 0, 1]","['BILL DAVIS', 'PAMELA W MURPHY', 'RITA O BRENNAN']"
gsa_LAL50005-SLA-1-_Z-01,BILL DAVIS,3,1,True,"[0.6562314629554749, 0.03740764781832695, 0.013866554945707321]","[0, 1, 2]","['BILL DAVIS', 'LISA O COLEMAN', 'WILLIAM P KIDWELL']"
gsa_LAL50005-SLA-1-_Z-01,LISA O COLEMAN,3,1,True,"[0.028620289638638496, 0.5628651976585388, -0.04032738506793976]","[1, 0, 2]","['BILL DAVIS', 'LISA O COLEMAN', 'WILLIAM P KIDWELL']"
gsa_LAL50005-SLA-1-_Z-01,WILLIAM P KIDWELL,3,1,True,"[0.025672543793916702, -0.16963545978069305, 0.6943202614784241]","[2, 0, 1]","['BILL DAVIS', 'LISA O COLEMAN', 'WILLIAM P KIDWELL']"
gsa_LAL50005-SLA-2-_Z-01,BILL DAVIS,3,1,True,"[0.6606668829917908, 0.10971719026565552, -0.027152838185429573]","[0, 1, 2]","['BILL DAVIS', 'LISA O COLEMAN', 'WILLIAM JUSTIN KIDWELL']"
gsa_LAL50005-SLA-2-_Z-01,LISA O COLEMAN,3,1,True,"[0.10590240359306335, 0.5565329790115356, -0.022946272045373917]","[1, 0, 2]","['BILL DAVIS', 'LISA O COLEMAN', 'WILLIAM JUSTIN KIDWELL']"
gsa_LAL50005-SLA-2-_Z-01,WILLIAM JUSTIN KIDWELL,3,1,True,"[-0.11409953981637955, -0.1232404112815857, 0.5902292132377625]","[2, 0, 1]","['BILL DAVIS', 'LISA O COLEMAN', 'WILLIAM JUSTIN KIDWELL']"
gsa_LAL50005-SLA-3-_Z-01,BILL DAVIS,3,1,True,"[0.6462627649307251, 0.13610631227493286, 0.046658482402563095]","[0, 1, 2]","['BILL DAVIS', 'KARELLE DAVIS', 'WILLIAM JUSTIN KIDWELL']"
gsa_LAL50005-SLA-3-_Z-01,KARELLE DAVIS,3,1,True,"[0.21131660044193268, 0.6052008271217346, 0.2177937924861908]","[1, 2, 0]","['BILL DAVIS', 'KARELLE DAVIS', 'WILLIAM JUSTIN KIDWELL']"
gsa_LAL50005-SLA-3-_Z-01,WILLIAM JUSTIN KIDWELL,3,1,True,"[-0.031450748443603516, 0.16516302525997162, 0.680222749710083]","[2, 1, 0]","['BILL DAVIS', 'KARELLE DAVIS', 'WILLIAM JUSTIN KIDWELL']"
gsa_LAL50005-SLA-4-_Z-01,BILL DAVIS,3,1,True,"[0.6646667718887329, 0.0788910835981369, -0.08558876812458038]","[0, 1, 2]","['BILL DAVIS', 'LISA ALEMAN', 'WILLIAM J KIDWELL']"
